Datat,Label
-13.63,Stressed
-14.07,Stressed
-14.91,Stressed
-16,Stressed
-17.18,Stressed
-18.36,Stressed
-19.6,Stressed
-21,Stressed
-22.59,Stressed
-24.21,Stressed
-25.44,Stressed
-25.79,Stressed
-24.79,Stressed
-22.25,Stressed
-18.33,Stressed
-13.44,Stressed
-8.1,Stressed
-2.82,Stressed
2.06,Stressed
6.38,Stressed
10.05,Stressed
13.06,Stressed
15.41,Stressed
17.11,Stressed
18.17,Stressed
18.63,Stressed
18.53,Stressed
17.93,Stressed
16.92,Stressed
15.65,Stressed
14.32,Stressed
13.13,Stressed
12.28,Stressed
11.88,Stressed
11.92,Stressed
12.31,Stressed
12.8,Stressed
13.14,Stressed
13.09,Stressed
12.55,Stressed
11.56,Stressed
10.28,Stressed
8.94,Stressed
7.64,Stressed
6.38,Stressed
4.98,Stressed
3.23,Stressed
0.95,Stressed
-1.89,Stressed
-5.15,Stressed
-8.63,Stressed
-12,Stressed
-14.9,Stressed
-16.93,Stressed
-17.64,Stressed
-16.71,Stressed
-14.06,Stressed
-9.94,Stressed
-4.9,Stressed
0.3,Stressed
5,Stressed
8.78,Stressed
11.55,Stressed
13.46,Stressed
14.74,Stressed
15.56,Stressed
16.03,Stressed
16.16,Stressed
16.01,Stressed
15.7,Stressed
15.39,Stressed
15.24,Stressed
15.33,Stressed
15.69,Stressed
16.29,Stressed
17.01,Stressed
17.73,Stressed
18.27,Stressed
18.47,Stressed
18.23,Stressed
17.52,Stressed
16.37,Stressed
14.9,Stressed
13.24,Stressed
11.47,Stressed
9.63,Stressed
7.69,Stressed
5.58,Stressed
3.23,Stressed
0.58,Stressed
-2.41,Stressed
-5.72,Stressed
-9.23,Stressed
-12.74,Stressed
-15.94,Stressed
-18.44,Stressed
-19.83,Stressed
-19.86,Stressed
-18.41,Stressed
-15.63,Stressed
-11.89,Stressed
-7.7,Stressed
-3.57,Stressed
0.11,Stressed
3.17,Stressed
5.56,Stressed
7.34,Stressed
8.59,Stressed
9.34,Stressed
9.6,Stressed
9.42,Stressed
8.93,Stressed
8.29,Stressed
7.74,Stressed
7.49,Stressed
7.64,Stressed
8.22,Stressed
9.12,Stressed
10.17,Stressed
11.16,Stressed
11.92,Stressed
12.29,Stressed
12.21,Stressed
11.68,Stressed
10.74,Stressed
9.49,Stressed
8.01,Stressed
6.37,Stressed
4.64,Stressed
2.84,Stressed
0.96,Stressed
-1.08,Stressed
-3.41,Stressed
-6.15,Stressed
-9.39,Stressed
-13.03,Stressed
-16.78,Stressed
-20.18,Stressed
-22.67,Stressed
-23.76,Stressed
-23.19,Stressed
-21,Stressed
-17.49,Stressed
-13.19,Stressed
-8.63,Stressed
-4.29,Stressed
-0.47,Stressed
2.67,Stressed
5.1,Stressed
6.84,Stressed
7.95,Stressed
8.55,Stressed
8.74,Stressed
8.69,Stressed
8.55,Stressed
8.48,Stressed
8.58,Stressed
8.88,Stressed
9.37,Stressed
9.98,Stressed
10.61,Stressed
11.25,Stressed
11.88,Stressed
12.49,Stressed
13.04,Stressed
13.4,Stressed
13.41,Stressed
12.89,Stressed
11.77,Stressed
10.1,Stressed
8.09,Stressed
5.99,Stressed
4.01,Stressed
2.27,Stressed
0.68,Stressed
-0.92,Stressed
-2.8,Stressed
-5.16,Stressed
-8.09,Stressed
-11.49,Stressed
-15.01,Stressed
-18.19,Stressed
-20.44,Stressed
-21.27,Stressed
-20.41,Stressed
-17.89,Stressed
-14.04,Stressed
-9.4,Stressed
-4.61,Stressed
-0.23,Stressed
3.39,Stressed
6.11,Stressed
7.96,Stressed
9.11,Stressed
9.76,Stressed
10.09,Stressed
10.23,Stressed
10.31,Stressed
10.46,Stressed
10.78,Stressed
11.32,Stressed
12.03,Stressed
12.79,Stressed
13.42,Stressed
13.82,Stressed
13.97,Stressed
13.98,Stressed
14.02,Stressed
14.19,Stressed
14.46,Stressed
14.65,Stressed
14.53,Stressed
13.86,Stressed
12.57,Stressed
10.74,Stressed
8.59,Stressed
6.35,Stressed
4.22,Stressed
2.25,Stressed
0.36,Stressed
-1.58,Stressed
-3.78,Stressed
-6.38,Stressed
-9.44,Stressed
-12.86,Stressed
-16.32,Stressed
-19.37,Stressed
-21.45,Stressed
-22.13,Stressed
-21.2,Stressed
-18.83,Stressed
-15.45,Stressed
-11.63,Stressed
-7.88,Stressed
-4.53,Stressed
-1.71,Stressed
0.64,Stressed
2.58,Stressed
4.23,Stressed
5.64,Stressed
6.84,Stressed
7.89,Stressed
8.87,Stressed
9.89,Stressed
11.04,Stressed
12.39,Stressed
13.9,Stressed
15.45,Stressed
16.87,Stressed
18.04,Stressed
18.94,Stressed
19.64,Stressed
20.18,Stressed
20.58,Stressed
20.72,Stressed
20.43,Stressed
19.56,Stressed
18.08,Stressed
16.1,Stressed
13.8,Stressed
11.37,Stressed
8.97,Stressed
6.67,Stressed
4.51,Stressed
2.5,Stressed
0.61,Stressed
-1.29,Stressed
-3.36,Stressed
-5.74,Stressed
-8.47,Stressed
-11.41,Stressed
-14.17,Stressed
-16.27,Stressed
-17.29,Stressed
-16.97,Stressed
-15.39,Stressed
-12.84,Stressed
-9.8,Stressed
-6.69,Stressed
-3.84,Stressed
-1.38,Stressed
0.7,Stressed
2.44,Stressed
3.85,Stressed
4.89,Stressed
5.47,Stressed
5.54,Stressed
5.14,Stressed
4.45,Stressed
3.72,Stressed
3.26,Stressed
3.27,Stressed
3.82,Stressed
4.82,Stressed
6.05,Stressed
7.27,Stressed
8.3,Stressed
9.06,Stressed
9.58,Stressed
9.9,Stressed
10.01,Stressed
9.82,Stressed
9.2,Stressed
8.06,Stressed
6.46,Stressed
4.58,Stressed
2.65,Stressed
0.85,Stressed
-0.81,Stressed
-2.45,Stressed
-4.27,Stressed
-6.43,Stressed
-8.95,Stressed
-11.78,Stressed
-14.8,Stressed
-17.89,Stressed
-20.86,Stressed
-23.45,Stressed
-25.28,Stressed
-25.94,Stressed
-25.14,Stressed
-22.89,Stressed
-19.52,Stressed
-15.6,Stressed
-11.74,Stressed
-8.4,Stressed
-5.75,Stressed
-3.75,Stressed
-2.26,Stressed
-1.2,Stressed
-0.6,Stressed
-0.55,Stressed
-1.03,Stressed
-1.89,Stressed
-2.82,Stressed
-3.45,Stressed
-3.53,Stressed
-2.92,Stressed
-1.66,Stressed
0.08,Stressed
2.09,Stressed
4.11,Stressed
5.9,Stressed
7.28,Stressed
8.14,Stressed
8.51,Stressed
8.54,Stressed
8.37,Stressed
8.07,Stressed
7.58,Stressed
6.78,Stressed
5.53,Stressed
3.82,Stressed
1.75,Stressed
-0.5,Stressed
-2.72,Stressed
-4.77,Stressed
-6.63,Stressed
-8.32,Stressed
-9.93,Stressed
-11.56,Stressed
-13.27,Stressed
-15.07,Stressed
-16.84,Stressed
-18.33,Stressed
-19.2,Stressed
-19.11,Stressed
-17.83,Stressed
-15.39,Stressed
-12.04,Stressed
-8.21,Stressed
-4.38,Stressed
-0.96,Stressed
1.81,Stressed
3.88,Stressed
5.34,Stressed
6.32,Stressed
6.96,Stressed
7.31,Stressed
7.42,Stressed
7.34,Stressed
7.16,Stressed
7.03,Stressed
7.08,Stressed
7.34,Stressed
7.8,Stressed
8.3,Stressed
8.72,Stressed
8.98,Stressed
9.1,Stressed
9.14,Stressed
9.23,Stressed
9.42,Stressed
9.69,Stressed
9.93,Stressed
9.99,Stressed
9.67,Stressed
8.85,Stressed
7.5,Stressed
5.72,Stressed
3.71,Stressed
1.73,Stressed
-0.06,Stressed
-1.62,Stressed
-3.08,Stressed
-4.64,Stressed
-6.47,Stressed
-8.65,Stressed
-11.17,Stressed
-13.92,Stressed
-16.69,Stressed
-19.19,Stressed
-21.06,Stressed
-21.93,Stressed
-21.54,Stressed
-19.85,Stressed
-17.15,Stressed
-13.89,Stressed
-10.63,Stressed
-7.76,Stressed
-5.47,Stressed
-3.71,Stressed
-2.37,Stressed
-1.32,Stressed
-0.49,Stressed
0.15,Stressed
0.66,Stressed
1.14,Stressed
1.71,Stressed
2.41,Stressed
3.22,Stressed
4.04,Stressed
4.79,Stressed
5.47,Stressed
6.16,Stressed
6.96,Stressed
7.93,Stressed
9.02,Stressed
10.08,Stressed
10.95,Stressed
11.54,Stressed
11.82,Stressed
11.82,Stressed
11.53,Stressed
10.89,Stressed
9.87,Stressed
8.52,Stressed
7.01,Stressed
5.59,Stressed
4.42,Stressed
3.49,Stressed
2.58,Stressed
1.36,Stressed
-0.45,Stressed
-2.95,Stressed
-5.99,Stressed
-9.26,Stressed
-12.31,Stressed
-14.72,Stressed
-16.09,Stressed
-16.17,Stressed
-14.87,Stressed
-12.37,Stressed
-9.07,Stressed
-5.52,Stressed
-2.17,Stressed
0.7,Stressed
3.09,Stressed
5.15,Stressed
7.02,Stressed
8.65,Stressed
9.84,Stressed
10.29,Stressed
9.86,Stressed
8.55,Stressed
6.63,Stressed
4.41,Stressed
2.24,Stressed
0.33,Stressed
-1.18,Stressed
-2.23,Stressed
-2.8,Stressed
-2.92,Stressed
-2.65,Stressed
-2.1,Stressed
-1.44,Stressed
-0.83,Stressed
-0.43,Stressed
-0.35,Stressed
-0.67,Stressed
-1.41,Stressed
-2.49,Stressed
-3.74,Stressed
-4.96,Stressed
-5.99,Stressed
-6.78,Stressed
-7.45,Stressed
-8.22,Stressed
-9.36,Stressed
-11.05,Stressed
-13.37,Stressed
-16.2,Stressed
-19.29,Stressed
-22.26,Stressed
-24.67,Stressed
-26.12,Stressed
-26.27,Stressed
-25.01,Stressed
-22.42,Stressed
-18.83,Stressed
-14.74,Stressed
-10.63,Stressed
-6.93,Stressed
-3.88,Stressed
-1.54,Stressed
0.11,Stressed
1.18,Stressed
1.7,Stressed
1.71,Stressed
1.25,Stressed
0.41,Stressed
-0.59,Stressed
-1.46,Stressed
-1.93,Stressed
-1.8,Stressed
-1.06,Stressed
0.13,Stressed
1.53,Stressed
2.92,Stressed
4.16,Stressed
5.22,Stressed
6.13,Stressed
6.88,Stressed
7.42,Stressed
7.61,Stressed
7.33,Stressed
6.55,Stressed
5.38,Stressed
3.98,Stressed
2.56,Stressed
1.26,Stressed
0.06,Stressed
-1.16,Stressed
-2.6,Stressed
-4.44,Stressed
-6.78,Stressed
-9.59,Stressed
-12.79,Stressed
-16.21,Stressed
-19.6,Stressed
-22.65,Stressed
-24.94,Stressed
-26.07,Stressed
-25.69,Stressed
-23.72,Stressed
-20.34,Stressed
-16.01,Stressed
-11.33,Stressed
-6.84,Stressed
-2.89,Stressed
0.4,Stressed
3.02,Stressed
5.05,Stressed
6.47,Stressed
7.27,Stressed
7.45,Stressed
7.13,Stressed
6.57,Stressed
6.12,Stressed
6.12,Stressed
6.75,Stressed
7.98,Stressed
9.62,Stressed
11.34,Stressed
12.87,Stressed
14.03,Stressed
14.78,Stressed
15.2,Stressed
15.41,Stressed
15.48,Stressed
15.4,Stressed
15.07,Stressed
14.41,Stressed
13.34,Stressed
11.89,Stressed
10.11,Stressed
8.12,Stressed
6.05,Stressed
3.98,Stressed
1.99,Stressed
0.06,Stressed
-1.87,Stressed
-3.94,Stressed
-6.3,Stressed
-9.05,Stressed
-12.16,Stressed
-15.39,Stressed
-18.29,Stressed
-20.32,Stressed
-20.97,Stressed
-19.97,Stressed
-17.36,Stressed
-13.52,Stressed
-9.04,Stressed
-4.52,Stressed
-0.43,Stressed
2.97,Stressed
5.65,Stressed
7.7,Stressed
9.23,Stressed
10.36,Stressed
11.13,Stressed
11.61,Stressed
11.82,Stressed
11.86,Stressed
11.84,Stressed
11.9,Stressed
12.17,Stressed
12.71,Stressed
13.55,Stressed
14.59,Stressed
15.68,Stressed
16.65,Stressed
17.37,Stressed
17.79,Stressed
17.93,Stressed
17.87,Stressed
17.61,Stressed
17.11,Stressed
16.23,Stressed
14.86,Stressed
12.99,Stressed
10.74,Stressed
8.33,Stressed
6.02,Stressed
3.92,Stressed
1.97,Stressed
-0.01,Stressed
-2.28,Stressed
-5.03,Stressed
-8.29,Stressed
-11.85,Stressed
-15.35,Stressed
-18.29,Stressed
-20.21,Stressed
-20.76,Stressed
-19.81,Stressed
-17.47,Stressed
-14.07,Stressed
-10.04,Stressed
-5.86,Stressed
-1.87,Stressed
1.69,Stressed
4.7,Stressed
7.15,Stressed
9.02,Stressed
10.26,Stressed
10.82,Stressed
10.71,Stressed
10.06,Stressed
9.21,Stressed
8.57,Stressed
8.5,Stressed
9.17,Stressed
10.48,Stressed
12.08,Stressed
13.62,Stressed
14.79,Stressed
15.52,Stressed
15.85,Stressed
15.89,Stressed
15.7,Stressed
15.24,Stressed
14.42,Stressed
13.19,Stressed
11.6,Stressed
9.75,Stressed
7.78,Stressed
5.8,Stressed
3.88,Stressed
1.99,Stressed
0.06,Stressed
-2.04,Stressed
-4.43,Stressed
-7.21,Stressed
-10.4,Stressed
-13.9,Stressed
-17.5,Stressed
-20.84,Stressed
-23.5,Stressed
-25,Stressed
-24.99,Stressed
-23.32,Stressed
-20.15,Stressed
-15.96,Stressed
-11.36,Stressed
-7,Stressed
-3.3,Stressed
-0.39,Stressed
1.85,Stressed
3.6,Stressed
5.01,Stressed
6.07,Stressed
6.66,Stressed
6.71,Stressed
6.31,Stressed
5.67,Stressed
5.14,Stressed
5,Stressed
5.37,Stressed
6.2,Stressed
7.29,Stressed
8.39,Stressed
9.32,Stressed
10.05,Stressed
10.64,Stressed
11.19,Stressed
11.69,Stressed
12.03,Stressed
11.97,Stressed
11.3,Stressed
9.91,Stressed
7.95,Stressed
5.71,Stressed
3.56,Stressed
1.7,Stressed
0.12,Stressed
-1.42,Stressed
-3.2,Stressed
-5.4,Stressed
-8.04,Stressed
-11,Stressed
-14.1,Stressed
-17.17,Stressed
-19.98,Stressed
-22.24,Stressed
-23.56,Stressed
-23.53,Stressed
-21.95,Stressed
-18.89,Stressed
-14.8,Stressed
-10.32,Stressed
-6.05,Stressed
-2.32,Stressed
0.79,Stressed
3.4,Stressed
5.62,Stressed
7.45,Stressed
8.77,Stressed
9.43,Stressed
9.45,Stressed
8.99,Stressed
8.36,Stressed
7.89,Stressed
7.79,Stressed
8.14,Stressed
8.86,Stressed
9.78,Stressed
10.77,Stressed
11.68,Stressed
12.45,Stressed
13.02,Stressed
13.34,Stressed
13.38,Stressed
13.11,Stressed
12.54,Stressed
11.69,Stressed
10.59,Stressed
9.28,Stressed
7.8,Stressed
6.19,Stressed
4.47,Stressed
2.7,Stressed
0.92,Stressed
-0.82,Stressed
-2.53,Stressed
-4.29,Stressed
-6.25,Stressed
-8.57,Stressed
-11.36,Stressed
-14.54,Stressed
-17.76,Stressed
-20.5,Stressed
-22.12,Stressed
-22.13,Stressed
-20.36,Stressed
-17.02,Stressed
-12.65,Stressed
-7.93,Stressed
-3.48,Stressed
0.32,Stressed
3.35,Stressed
5.71,Stressed
7.56,Stressed
9,Stressed
9.99,Stressed
10.49,Stressed
10.43,Stressed
9.94,Stressed
9.26,Stressed
8.76,Stressed
8.72,Stressed
9.28,Stressed
10.33,Stressed
11.63,Stressed
12.92,Stressed
14,Stressed
14.82,Stressed
15.4,Stressed
15.81,Stressed
16.02,Stressed
15.95,Stressed
15.46,Stressed
14.43,Stressed
12.89,Stressed
10.96,Stressed
8.84,Stressed
6.76,Stressed
4.86,Stressed
3.19,Stressed
1.69,Stressed
0.23,Stressed
-1.34,Stressed
-3.16,Stressed
-5.36,Stressed
-7.99,Stressed
-10.99,Stressed
-14.18,Stressed
-17.14,Stressed
-19.37,Stressed
-20.39,Stressed
-19.88,Stressed
-17.86,Stressed
-14.65,Stressed
-10.82,Stressed
-6.96,Stressed
-3.53,Stressed
-0.74,Stressed
1.4,Stressed
2.99,Stressed
4.06,Stressed
4.59,Stressed
4.5,Stressed
3.85,Stressed
2.84,Stressed
1.83,Stressed
1.21,Stressed
1.25,Stressed
1.98,Stressed
3.2,Stressed
4.6,Stressed
5.89,Stressed
6.92,Stressed
7.71,Stressed
8.36,Stressed
8.96,Stressed
9.5,Stressed
9.84,Stressed
9.8,Stressed
9.25,Stressed
8.15,Stressed
6.57,Stressed
4.69,Stressed
2.74,Stressed
0.88,Stressed
-0.8,Stressed
-2.28,Stressed
-3.69,Stressed
-5.14,Stressed
-6.81,Stressed
-8.8,Stressed
-11.16,Stressed
-13.85,Stressed
-16.71,Stressed
-19.46,Stressed
-21.71,Stressed
-23.04,Stressed
-23.07,Stressed
-21.64,Stressed
-18.82,Stressed
-14.99,Stressed
-10.68,Stressed
-6.47,Stressed
-2.8,Stressed
0.1,Stressed
2.23,Stressed
3.65,Stressed
4.45,Stressed
4.66,Stressed
4.33,Stressed
3.57,Stressed
2.65,Stressed
1.95,Stressed
1.79,Stressed
2.33,Stressed
3.5,Stressed
5,Stressed
6.48,Stressed
7.64,Stressed
8.37,Stressed
8.71,Stressed
8.79,Stressed
8.73,Stressed
8.6,Stressed
8.41,Stressed
8.08,Stressed
7.56,Stressed
6.78,Stressed
5.73,Stressed
4.45,Stressed
3.02,Stressed
1.52,Stressed
-0.02,Stressed
-1.59,Stressed
-3.25,Stressed
-5.06,Stressed
-7.04,Stressed
-9.19,Stressed
-11.5,Stressed
-13.94,Stressed
-16.4,Stressed
-18.71,Stressed
-20.52,Stressed
-21.46,Stressed
-21.16,Stressed
-19.48,Stressed
-16.53,Stressed
-12.7,Stressed
-8.53,Stressed
-4.56,Stressed
-1.17,Stressed
1.47,Stressed
3.36,Stressed
4.62,Stressed
5.39,Stressed
5.79,Stressed
5.89,Stressed
5.78,Stressed
5.53,Stressed
5.26,Stressed
5.11,Stressed
5.22,Stressed
5.66,Stressed
6.44,Stressed
7.44,Stressed
8.5,Stressed
9.44,Stressed
10.09,Stressed
10.4,Stressed
10.39,Stressed
10.12,Stressed
9.65,Stressed
8.99,Stressed
8.14,Stressed
7.06,Stressed
5.76,Stressed
4.29,Stressed
2.79,Stressed
1.37,Stressed
0.12,Stressed
-0.98,Stressed
-2.05,Stressed
-3.24,Stressed
-4.7,Stressed
-6.52,Stressed
-8.68,Stressed
-11.11,Stressed
-13.72,Stressed
-16.4,Stressed
-18.96,Stressed
-21.11,Stressed
-22.42,Stressed
-22.49,Stressed
-21.08,Stressed
-18.24,Stressed
-14.37,Stressed
-10.08,Stressed
-5.99,Stressed
-2.52,Stressed
0.19,Stressed
2.25,Stressed
3.85,Stressed
5.13,Stressed
6.08,Stressed
6.63,Stressed
6.75,Stressed
6.48,Stressed
6.04,Stressed
5.71,Stressed
5.72,Stressed
6.2,Stressed
7.09,Stressed
8.27,Stressed
9.55,Stressed
10.79,Stressed
11.9,Stressed
12.81,Stressed
13.43,Stressed
13.71,Stressed
13.63,Stressed
13.21,Stressed
12.57,Stressed
11.8,Stressed
10.94,Stressed
9.98,Stressed
8.83,Stressed
7.45,Stressed
5.83,Stressed
4.04,Stressed
2.18,Stressed
0.31,Stressed
-1.53,Stressed
-3.37,Stressed
-5.27,Stressed
-7.29,Stressed
-9.49,Stressed
-11.88,Stressed
-14.42,Stressed
-16.91,Stressed
-19.04,Stressed
-20.37,Stressed
-20.49,Stressed
-19.18,Stressed
-16.53,Stressed
-12.94,Stressed
-9.01,Stressed
-5.37,Stressed
-2.42,Stressed
-0.29,Stressed
1.16,Stressed
2.18,Stressed
2.99,Stressed
3.66,Stressed
4.15,Stressed
4.34,Stressed
4.2,Stressed
3.83,Stressed
3.43,Stressed
3.26,Stressed
3.51,Stressed
4.25,Stressed
5.39,Stressed
6.71,Stressed
7.94,Stressed
8.88,Stressed
9.45,Stressed
9.66,Stressed
9.58,Stressed
9.25,Stressed
8.69,Stressed
7.88,Stressed
6.8,Stressed
5.49,Stressed
4.04,Stressed
2.54,Stressed
1.03,Stressed
-0.5,Stressed
-2.11,Stressed
-3.84,Stressed
-5.65,Stressed
-7.45,Stressed
-9.17,Stressed
-10.81,Stressed
-12.49,Stressed
-14.41,Stressed
-16.68,Stressed
-19.26,Stressed
-21.84,Stressed
-23.97,Stressed
-25.12,Stressed
-24.94,Stressed
-23.34,Stressed
-20.51,Stressed
-16.83,Stressed
-12.79,Stressed
-8.81,Stressed
-5.24,Stressed
-2.3,Stressed
-0.09,Stressed
1.4,Stressed
2.26,Stressed
2.64,Stressed
2.72,Stressed
2.68,Stressed
2.64,Stressed
2.71,Stressed
2.96,Stressed
3.46,Stressed
4.21,Stressed
5.21,Stressed
6.38,Stressed
7.59,Stressed
8.7,Stressed
9.63,Stressed
10.31,Stressed
10.73,Stressed
10.9,Stressed
10.81,Stressed
10.43,Stressed
9.74,Stressed
8.73,Stressed
7.44,Stressed
5.91,Stressed
4.23,Stressed
2.51,Stressed
0.87,Stressed
-0.59,Stressed
-1.78,Stressed
-2.69,Stressed
-3.46,Stressed
-4.28,Stressed
-5.41,Stressed
-7.06,Stressed
-9.31,Stressed
-12.07,Stressed
-15.05,Stressed
-17.8,Stressed
-19.84,Stressed
-20.74,Stressed
-20.21,Stressed
-18.23,Stressed
-15.03,Stressed
-11.05,Stressed
-6.82,Stressed
-2.84,Stressed
0.56,Stressed
3.24,Stressed
5.22,Stressed
6.59,Stressed
7.42,Stressed
7.74,Stressed
7.59,Stressed
7.06,Stressed
6.34,Stressed
5.72,Stressed
5.45,Stressed
5.71,Stressed
6.48,Stressed
7.58,Stressed
8.81,Stressed
9.96,Stressed
10.98,Stressed
11.83,Stressed
12.52,Stressed
13.01,Stressed
13.24,Stressed
13.17,Stressed
12.85,Stressed
12.33,Stressed
11.66,Stressed
10.88,Stressed
9.9,Stressed
8.68,Stressed
7.2,Stressed
5.52,Stressed
3.78,Stressed
2.09,Stressed
0.5,Stressed
-1.07,Stressed
-2.76,Stressed
-4.7,Stressed
-6.96,Stressed
-9.5,Stressed
-12.14,Stressed
-14.59,Stressed
-16.51,Stressed
-17.58,Stressed
-17.6,Stressed
-16.53,Stressed
-14.49,Stressed
-11.71,Stressed
-8.49,Stressed
-5.1,Stressed
-1.79,Stressed
1.31,Stressed
4.09,Stressed
6.47,Stressed
8.37,Stressed
9.72,Stressed
10.49,Stressed
10.73,Stressed
10.58,Stressed
10.3,Stressed
10.12,Stressed
10.22,Stressed
10.59,Stressed
11.12,Stressed
11.65,Stressed
12.04,Stressed
12.25,Stressed
12.36,Stressed
12.46,Stressed
12.64,Stressed
12.85,Stressed
13,Stressed
12.94,Stressed
12.55,Stressed
11.71,Stressed
10.38,Stressed
8.58,Stressed
6.4,Stressed
4.02,Stressed
1.63,Stressed
-0.59,Stressed
-2.56,Stressed
-4.35,Stressed
-6.18,Stressed
-8.27,Stressed
-10.84,Stressed
-13.89,Stressed
-17.21,Stressed
-20.44,Stressed
-23.11,Stressed
-24.81,Stressed
-25.23,Stressed
-24.3,Stressed
-22.14,Stressed
-19.06,Stressed
-15.47,Stressed
-11.78,Stressed
-8.35,Stressed
-5.43,Stressed
-3.19,Stressed
-1.66,Stressed
-0.79,Stressed
-0.44,Stressed
-0.42,Stressed
-0.56,Stressed
-0.67,Stressed
-0.64,Stressed
-0.39,Stressed
0.09,Stressed
0.8,Stressed
1.69,Stressed
2.68,Stressed
3.7,Stressed
4.65,Stressed
5.51,Stressed
6.22,Stressed
6.79,Stressed
7.18,Stressed
7.37,Stressed
7.3,Stressed
6.92,Stressed
6.23,Stressed
5.23,Stressed
3.99,Stressed
2.6,Stressed
1.16,Stressed
-0.26,Stressed
-1.69,Stressed
-3.19,Stressed
-4.88,Stressed
-6.87,Stressed
-9.22,Stressed
-11.9,Stressed
-14.8,Stressed
-17.7,Stressed
-20.31,Stressed
-22.28,Stressed
-23.17,Stressed
-22.61,Stressed
-20.43,Stressed
-16.77,Stressed
-12.09,Stressed
-7.09,Stressed
-2.46,Stressed
1.32,Stressed
4.09,Stressed
5.98,Stressed
7.26,Stressed
8.13,Stressed
8.67,Stressed
8.83,Stressed
8.58,Stressed
8.01,Stressed
7.34,Stressed
6.89,Stressed
6.9,Stressed
7.48,Stressed
8.51,Stressed
9.76,Stressed
10.93,Stressed
11.81,Stressed
12.34,Stressed
12.54,Stressed
12.49,Stressed
12.25,Stressed
11.8,Stressed
11.1,Stressed
10.06,Stressed
8.71,Stressed
7.11,Stressed
5.46,Stressed
3.91,Stressed
2.55,Stressed
1.3,Stressed
-0.01,Stressed
-1.61,Stressed
-3.65,Stressed
-6.19,Stressed
-9.17,Stressed
-12.44,Stressed
-15.75,Stressed
-18.8,Stressed
-21.12,Stressed
-22.2,Stressed
-21.63,Stressed
-19.29,Stressed
-15.43,Stressed
-10.65,Stressed
-5.72,Stressed
-1.3,Stressed
2.23,Stressed
4.79,Stressed
6.54,Stressed
7.66,Stressed
8.28,Stressed
8.47,Stressed
8.26,Stressed
7.78,Stressed
7.25,Stressed
6.89,Stressed
6.9,Stressed
7.31,Stressed
8.02,Stressed
8.86,Stressed
9.64,Stressed
10.28,Stressed
10.77,Stressed
11.16,Stressed
11.46,Stressed
11.67,Stressed
11.7,Stressed
11.47,Stressed
10.86,Stressed
9.86,Stressed
8.47,Stressed
6.8,Stressed
4.99,Stressed
3.2,Stressed
1.54,Stressed
0.01,Stressed
-1.47,Stressed
-3.06,Stressed
-4.95,Stressed
-7.27,Stressed
-10.05,Stressed
-13.18,Stressed
-16.34,Stressed
-19.09,Stressed
-20.89,Stressed
-21.25,Stressed
-19.86,Stressed
-16.77,Stressed
-12.37,Stressed
-7.27,Stressed
-2.17,Stressed
2.39,Stressed
6.09,Stressed
8.89,Stressed
10.87,Stressed
12.16,Stressed
12.89,Stressed
13.13,Stressed
13,Stressed
12.68,Stressed
12.37,Stressed
12.31,Stressed
12.64,Stressed
13.35,Stressed
14.32,Stressed
15.34,Stressed
16.22,Stressed
16.85,Stressed
17.2,Stressed
17.32,Stressed
17.23,Stressed
16.94,Stressed
16.39,Stressed
15.49,Stressed
14.17,Stressed
12.46,Stressed
